id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,indegree,outdegree,degree
1512,nathaliesber,,followers,/home/usnish/twitter_ypcdn/img/2357452041.jpg,0.4348,5,406,triangle-down,ncdaction.dat,115,2357452041,0.2833,29,11,42,53
501,wcrfint,,followers,/home/usnish/twitter_ypcdn/img/216008491.png,0.3061,188,3088,triangle-up,ncdaction.dat,6142,216008491,1.989,8411,611,351,962
1632,mHealthology,,followers,/home/usnish/twitter_ypcdn/img/1658466096.jpg,0.3247,25,1962,triangle-down,ncdaction.dat,770,1658466096,0.3925,129,9,46,55
3840,MarthaStella3,,followers,/home/usnish/twitter_ypcdn/img/591953995.jpg,0.0,0,280,triangle-down,ncdaction.dat,26,591953995,0.0929,56,1,6,7
586,Bet_Hall,,followers,/home/usnish/twitter_ypcdn/img/946734182.jpg,0.3846,8,213,triangle-down,ncdaction.dat,208,946734182,0.9765,517,28,22,50
2810,JofilitiV,,followers,/home/usnish/twitter_ypcdn/img/4722218600.jpg,1.6304,15,247,triangle-down,ncdaction.dat,92,4722218600,0.3725,750,1,9,10
415,RepHealthDaily,,followers,/home/usnish/twitter_ypcdn/img/309923981.jpg,0.5109,7,344,triangle-down,ncdaction.dat,137,309923981,0.3983,233,12,32,44
1898,TheGoodLifeFdtn,,followers,/home/usnish/twitter_ypcdn/img/2780648269.jpg,0.0,0,213,triangle-down,ncdaction.dat,16,2780648269,0.0751,6,0,11,11
3573,medsar_rwanda,,followers,/home/usnish/twitter_ypcdn/img/720284826981560320.jpg,0.0719,4,199,triangle-up,ncdaction.dat,556,720284826981560320,2.794,747,54,26,80
3424,RobynNorton8,,followers,/home/usnish/twitter_ypcdn/img/1279643888.jpg,0.6897,52,900,triangle-down,ncdaction.dat,754,1279643888,0.8378,1345,76,105,181
1042,drarjuniyer,,followers,/home/usnish/twitter_ypcdn/img/70992731.jpg,0.0,0,84,triangle-down,ncdaction.dat,38,70992731,0.4524,36,0,10,10
3891,kathryncche,,followers,/home/usnish/twitter_ypcdn/img/39446536.jpg,0.4865,9,1010,triangle-down,ncdaction.dat,185,39446536,0.1832,146,19,112,131
3876,WhatnallMeg,,followers,/home/usnish/twitter_ypcdn/img/726362434076696577.jpg,0.309,39,3779,triangle-down,ncdaction.dat,1262,726362434076696577,0.334,772,40,187,227
2738,AHPC_VU,,followers,/home/usnish/twitter_ypcdn/img/4342007239.png,0.3144,37,795,triangle-up,ncdaction.dat,1177,4342007239,1.4805,1749,145,99,244
1708,jnwadiuko,,followers,/home/usnish/twitter_ypcdn/img/63799344.jpg,0.4096,12,518,triangle-down,ncdaction.dat,293,63799344,0.5656,1151,18,43,61
1761,helll17,,followers,/home/usnish/twitter_ypcdn/img/2589549794.png,0.0,0,972,triangle-down,ncdaction.dat,42,2589549794,0.0432,0,0,0,0
1472,DignitasIntl,,followers,/home/usnish/twitter_ypcdn/img/34666688.jpg,0.5457,248,3421,triangle-up,ncdaction.dat,4545,34666688,1.3286,10927,137,111,248
2086,Edible_Politics,,followers,/home/usnish/twitter_ypcdn/img/1543906585.jpg,0.2843,99,4042,triangle-down,ncdaction.dat,3482,1543906585,0.8615,6726,49,72,121
3744,nuevamaterdei,,followers,/home/usnish/twitter_ypcdn/img/789940954488799233.jpg,0.2273,3,1023,triangle-down,ncdaction.dat,132,789940954488799233,0.129,4,1,17,18
2129,l_haddad,,followers,/home/usnish/twitter_ypcdn/img/81052454.jpg,0.2903,334,4611,triangle-up,ncdaction.dat,11507,81052454,2.4956,6302,341,192,533
1313,1313,,followers,/home/usnish/twitter_ypcdn/img/2251041584.png,0.0,0,81,triangle-down,ncdaction.dat,10,2251041584,0.1235,1,0,5,5
3112,Nat_Shepherd01,,followers,/home/usnish/twitter_ypcdn/img/4913223523.jpg,0.0,0,145,triangle-down,ncdaction.dat,23,4913223523,0.1586,123,3,30,33
2555,Be_Healthucated,,followers,/home/usnish/twitter_ypcdn/img/3209631659.jpg,0.0533,2,344,triangle-up,ncdaction.dat,375,3209631659,1.0901,208,9,14,23
383,tonyfalkenstein,,followers,/home/usnish/twitter_ypcdn/img/48973958.jpg,0.1442,6,255,triangle-up,ncdaction.dat,416,48973958,1.6314,452,3,1,4
3668,TJ8792645,,followers,/home/usnish/twitter_ypcdn/img/1586630916.jpg,1.6667,1,67,triangle-down,ncdaction.dat,6,1586630916,0.0896,54,0,1,1
2976,MediPaper,,followers,/home/usnish/twitter_ypcdn/img/712588150317539328.jpg,0.7043,81,3494,triangle-down,ncdaction.dat,1150,712588150317539328,0.3291,6436,10,36,46
2110,mjrazazi,,followers,/home/usnish/twitter_ypcdn/img/53561892.jpg,0.1327,11,1523,triangle-down,ncdaction.dat,829,53561892,0.5443,2438,4,26,30
808,ghazalehdashti,,followers,/home/usnish/twitter_ypcdn/img/804210061.jpg,0.0,0,233,triangle-down,ncdaction.dat,28,804210061,0.1202,18,9,18,27
1505,GreenandBlackAU,,followers,/home/usnish/twitter_ypcdn/img/2383433636.png,0.0447,3,1965,triangle-down,ncdaction.dat,671,2383433636,0.3415,399,16,40,56
1537,DrWafulaKE,,followers,/home/usnish/twitter_ypcdn/img/176722693.jpg,0.1903,29,1205,triangle-up,ncdaction.dat,1524,176722693,1.2647,8156,8,13,21
3635,EASOpatients,,followers,/home/usnish/twitter_ypcdn/img/3230514010.jpg,1.3942,110,405,triangle-up,ncdaction.dat,789,3230514010,1.9481,5236,51,28,79
3269,YanetLaurean,,followers,/home/usnish/twitter_ypcdn/img/758648689204289536.png,0.0,0,76,triangle-down,ncdaction.dat,2,758648689204289536,0.0263,0,0,0,0
2427,DiscoverJacinta,,followers,/home/usnish/twitter_ypcdn/img/817402938.jpg,0.7792,12,324,triangle-down,ncdaction.dat,154,817402938,0.4753,734,17,45,62
2252,NEHATRIPATHI18,,followers,/home/usnish/twitter_ypcdn/img/558383226.jpg,0.814,7,288,triangle-down,ncdaction.dat,86,558383226,0.2986,246,20,62,82
1597,NaheedD,,followers,/home/usnish/twitter_ypcdn/img/166985027.jpg,0.494,277,795,triangle-up,ncdaction.dat,5607,166985027,7.0528,17381,135,42,177
3304,OrangeFiber,,followers,/home/usnish/twitter_ypcdn/img/1382008068.jpg,0.8355,358,5001,triangle-down,ncdaction.dat,4285,1382008068,0.8568,8296,0,7,7
2016,aphrc,,followers,/home/usnish/twitter_ypcdn/img/102018028.jpg,0.2979,115,921,triangle-up,ncdaction.dat,3860,102018028,4.1911,7682,170,62,232
1093,EtukEno,,followers,/home/usnish/twitter_ypcdn/img/1074758958.jpg,0.1681,2,497,triangle-down,ncdaction.dat,119,1074758958,0.2394,41,4,59,63
3066,Resilie_org,,followers,/home/usnish/twitter_ypcdn/img/2888373622.jpg,0.3226,1,67,triangle-down,ncdaction.dat,31,2888373622,0.4627,42,2,8,10
2971,wncapetown2016,,followers,/home/usnish/twitter_ypcdn/img/4871234715.jpg,0.1408,8,1157,triangle-down,ncdaction.dat,568,4871234715,0.4909,220,76,153,229
1034,chick_filts,,followers,/home/usnish/twitter_ypcdn/img/37387020.png,0.184,3,437,triangle-down,ncdaction.dat,163,37387020,0.373,16,21,43,64
1649,Third_i_eu,,followers,/home/usnish/twitter_ypcdn/img/2466151736.png,1.2871,26,426,triangle-down,ncdaction.dat,202,2466151736,0.4742,800,4,15,19
913,leenaa005,,followers,/home/usnish/twitter_ypcdn/img/114471788.jpg,0.5528,11,1168,triangle-down,ncdaction.dat,199,114471788,0.1704,1536,14,78,92
3985,UlrichEGut,,followers,/home/usnish/twitter_ypcdn/img/223794936.jpg,0.2312,39,3090,triangle-down,ncdaction.dat,1687,223794936,0.546,3095,1,9,10
1932,Article_25,,followers,/home/usnish/twitter_ypcdn/img/1327700797.png,0.7024,38,577,triangle-down,ncdaction.dat,541,1327700797,0.9376,3331,55,56,111
1457,Contraincendioc,,followers,/home/usnish/twitter_ypcdn/img/1546081746.jpg,0.0,0,2033,triangle-down,ncdaction.dat,342,1546081746,0.1682,8,0,15,15
130,elgringoinspain,,followers,/home/usnish/twitter_ypcdn/img/9276282.jpg,0.4398,270,3716,triangle-up,ncdaction.dat,6139,9276282,1.652,17959,45,39,84
41,bustjunkads,,followers,/home/usnish/twitter_ypcdn/img/274278957.jpg,0.3051,45,1371,triangle-up,ncdaction.dat,1475,274278957,1.0759,3082,153,153,306
3620,katiamwong,,followers,/home/usnish/twitter_ypcdn/img/1481001277.jpg,0.4,2,124,triangle-down,ncdaction.dat,50,1481001277,0.4032,106,6,17,23
1538,BeatLMM,,followers,/home/usnish/twitter_ypcdn/img/599662365.jpg,0.0378,9,853,triangle-up,ncdaction.dat,2379,599662365,2.789,10617,11,16,27
1826,LEAFchief,,followers,/home/usnish/twitter_ypcdn/img/61037064.jpg,0.2353,122,1914,triangle-up,ncdaction.dat,5184,61037064,2.7085,2717,6,9,15
4088,MashaDeVoe,,followers,/home/usnish/twitter_ypcdn/img/19841829.jpg,0.7059,6,246,triangle-down,ncdaction.dat,85,19841829,0.3455,206,6,24,30
3648,ramyakancherla,,followers,/home/usnish/twitter_ypcdn/img/540527104.jpg,0.0901,1,782,triangle-down,ncdaction.dat,111,540527104,0.1419,114,3,8,11
3305,bengotti63,,followers,/home/usnish/twitter_ypcdn/img/3316563294.jpg,0.019,2,3867,triangle-down,ncdaction.dat,1051,3316563294,0.2718,176,0,5,5
3070,hollymurrayco,,followers,/home/usnish/twitter_ypcdn/img/709301199795654656.jpg,0.658,101,3058,triangle-down,ncdaction.dat,1535,709301199795654656,0.502,817,4,22,26
3677,sophiechung_,,followers,/home/usnish/twitter_ypcdn/img/109840398.jpg,0.098,1,56,triangle-up,ncdaction.dat,102,109840398,1.8214,1,0,1,1
0,CallDoctorAmina,,followers,/home/usnish/twitter_ypcdn/img/263205534.jpg,0.5211,21,297,triangle-up,ncdaction.dat,403,263205534,1.3569,1114,37,24,61
2288,NHSBrightonGP,,followers,/home/usnish/twitter_ypcdn/img/3096437788.jpg,0.7429,13,533,triangle-down,ncdaction.dat,175,3096437788,0.3283,88,1,18,19
562,cathji,,followers,/home/usnish/twitter_ypcdn/img/224470557.jpg,0.6542,14,548,triangle-down,ncdaction.dat,214,224470557,0.3905,395,32,95,127
187,phillips75k,,followers,/home/usnish/twitter_ypcdn/img/180693293.png,0.8333,1,204,triangle-down,ncdaction.dat,12,180693293,0.0588,1,0,1,1
442,lanceracey,,followers,/home/usnish/twitter_ypcdn/img/222381646.jpg,0.1433,26,4915,triangle-down,ncdaction.dat,1815,222381646,0.3693,6749,0,13,13
984,give2hoots,,followers,/home/usnish/twitter_ypcdn/img/153704662.jpg,0.8943,11,246,triangle-down,ncdaction.dat,123,153704662,0.5,1147,1,2,3
2165,InfoMedMagazine,,followers,/home/usnish/twitter_ypcdn/img/2647155151.jpg,0.5556,6,318,triangle-down,ncdaction.dat,108,2647155151,0.3396,1837,0,11,11
1436,richienash1,,followers,/home/usnish/twitter_ypcdn/img/731182369.png,0.1475,9,914,triangle-down,ncdaction.dat,610,731182369,0.6674,3443,2,14,16
1945,uche_dr,,followers,/home/usnish/twitter_ypcdn/img/2364415107.jpg,0.0,0,189,triangle-down,ncdaction.dat,4,2364415107,0.0212,3,0,6,6
146,WHO,,followers,/home/usnish/twitter_ypcdn/img/14499829.jpg,0.0606,23119,1341,triangle-up,ncdaction.dat,3815525,14499829,2845.2834,26904,2983,64,3047
1088,maikduennbier,,followers,/home/usnish/twitter_ypcdn/img/64457539.jpg,0.5993,64,1194,triangle-down,ncdaction.dat,1068,64457539,0.8945,13634,121,144,265
2657,4cdnscancer,,followers,/home/usnish/twitter_ypcdn/img/4103475133.jpg,0.7463,5,102,triangle-down,ncdaction.dat,67,4103475133,0.6569,262,7,14,21
513,GHWindow,,followers,/home/usnish/twitter_ypcdn/img/740610750.jpg,0.5443,67,1825,triangle-down,ncdaction.dat,1231,740610750,0.6745,3437,140,153,293
1479,Medramblings,,followers,/home/usnish/twitter_ypcdn/img/1349060616.jpg,0.0,0,311,triangle-down,ncdaction.dat,55,1349060616,0.1768,7,3,30,33
3399,bretwright13,,followers,/home/usnish/twitter_ypcdn/img/774457932834496512.jpg,0.0,0,3490,triangle-down,ncdaction.dat,216,774457932834496512,0.0619,31,0,17,17
2681,tapasnair,,followers,/home/usnish/twitter_ypcdn/img/4320708374.jpg,0.3268,5,382,triangle-down,ncdaction.dat,153,4320708374,0.4005,611,8,47,55
365,jssozi,,followers,/home/usnish/twitter_ypcdn/img/31108067.jpg,0.2159,118,1366,triangle-up,ncdaction.dat,5466,31108067,4.0015,13388,13,16,29
2072,GCHAlliance,,followers,/home/usnish/twitter_ypcdn/img/1673573035.jpg,0.4961,192,2038,triangle-up,ncdaction.dat,3870,1673573035,1.8989,4825,258,189,447
166,RobinVitale,,followers,/home/usnish/twitter_ypcdn/img/32135510.jpg,0.3222,50,2357,triangle-down,ncdaction.dat,1552,32135510,0.6585,5889,21,30,51
230,incanuspa,,followers,/home/usnish/twitter_ypcdn/img/213733311.jpg,0.239,6,869,triangle-down,ncdaction.dat,251,213733311,0.2888,1285,42,99,141
3936,jess_lharding,,followers,/home/usnish/twitter_ypcdn/img/582472156.jpg,0.137,1,189,triangle-down,ncdaction.dat,73,582472156,0.3862,19,10,17,27
1399,LenieSmith,,followers,/home/usnish/twitter_ypcdn/img/41203116.png,0.0,0,48,triangle-down,ncdaction.dat,5,41203116,0.1042,1,0,17,17
213,peel2savehull,,followers,/home/usnish/twitter_ypcdn/img/368411712.gif,0.107,4,1198,triangle-down,ncdaction.dat,374,368411712,0.3122,2418,0,4,4
3877,cbwaterhouse,,followers,/home/usnish/twitter_ypcdn/img/48333944.jpg,0.289,15,1057,triangle-down,ncdaction.dat,519,48333944,0.491,4189,24,26,50
3086,Femi_Bims,,followers,/home/usnish/twitter_ypcdn/img/2462886835.jpg,1.0,4,244,triangle-down,ncdaction.dat,40,2462886835,0.1639,70,0,12,12
2270,AlexTyrrellPVQ,,followers,/home/usnish/twitter_ypcdn/img/707859842.jpg,0.1519,60,2071,triangle-up,ncdaction.dat,3949,707859842,1.9068,2277,1,3,4
4004,Karen7388,,followers,/home/usnish/twitter_ypcdn/img/332408182.jpg,0.0,0,154,triangle-down,ncdaction.dat,97,332408182,0.6299,17,5,7,12
3220,rbl_ashish,,followers,/home/usnish/twitter_ypcdn/img/314676037.jpg,0.1923,2,253,triangle-down,ncdaction.dat,104,314676037,0.4111,170,0,23,23
3923,shelleyparry,,followers,/home/usnish/twitter_ypcdn/img/68947071.jpg,0.1418,6,1382,triangle-down,ncdaction.dat,423,68947071,0.3061,2695,20,83,103
1757,johannagoetzel,,followers,/home/usnish/twitter_ypcdn/img/81103553.jpg,1.0722,52,1174,triangle-down,ncdaction.dat,485,81103553,0.4131,1650,6,20,26
1666,AnuShipra,,followers,/home/usnish/twitter_ypcdn/img/2492473374.jpg,0.0,0,279,triangle-down,ncdaction.dat,52,2492473374,0.1864,47,0,2,2
3770,hivdrivers,,followers,/home/usnish/twitter_ypcdn/img/372127197.jpg,0.3719,55,1204,triangle-up,ncdaction.dat,1479,372127197,1.2284,5152,67,64,131
3899,clodiobikori,,followers,/home/usnish/twitter_ypcdn/img/837765107023298561.jpg,0.0,0,489,triangle-down,ncdaction.dat,32,837765107023298561,0.0654,58,1,25,26
700,KingsCareCenter,,followers,/home/usnish/twitter_ypcdn/img/1035472304.jpg,0.2299,6,739,triangle-down,ncdaction.dat,261,1035472304,0.3532,458,2,4,6
2844,KeiraP10,,followers,/home/usnish/twitter_ypcdn/img/493289980.jpg,3.0556,22,214,triangle-down,ncdaction.dat,72,493289980,0.3364,3020,4,6,10
2383,TheLancetEndo,,followers,/home/usnish/twitter_ypcdn/img/2188272704.jpg,0.2613,125,255,triangle-up,ncdaction.dat,4784,2188272704,18.7608,844,130,42,172
920,EngEng002,,followers,/home/usnish/twitter_ypcdn/img/1527827371.jpg,0.0,0,162,triangle-down,ncdaction.dat,14,1527827371,0.0864,18,0,2,2
3178,J_makoba,,followers,/home/usnish/twitter_ypcdn/img/1445650627.jpg,0.241,14,574,triangle-up,ncdaction.dat,581,1445650627,1.0122,3281,27,15,42
2999,katelovesneuro,,followers,/home/usnish/twitter_ypcdn/img/1665490464.png,0.1451,10,5002,triangle-down,ncdaction.dat,689,1665490464,0.1377,23723,0,26,26
4102,m_i_ungureanu,,followers,/home/usnish/twitter_ypcdn/img/1242060446.jpg,0.4128,9,1232,triangle-down,ncdaction.dat,218,1242060446,0.1769,361,18,90,108
1850,whitehouse91131,,followers,/home/usnish/twitter_ypcdn/img/2710528254.png,0.0,0,425,triangle-down,ncdaction.dat,22,2710528254,0.0518,0,0,0,0
885,ange_spirit,,followers,/home/usnish/twitter_ypcdn/img/231089201.jpg,0.2147,26,2076,triangle-down,ncdaction.dat,1211,231089201,0.5833,5901,13,56,69
1855,CuppingHijama,,followers,/home/usnish/twitter_ypcdn/img/2683402476.jpg,0.0309,1,3156,triangle-down,ncdaction.dat,324,2683402476,0.1027,182,1,16,17
4120,xingstargood,,followers,/home/usnish/twitter_ypcdn/img/2522059962.jpg,0.0,0,1366,triangle-down,ncdaction.dat,159,2522059962,0.1164,749,0,13,13
3678,LaurenKBandy,,followers,/home/usnish/twitter_ypcdn/img/1374868622.jpg,0.6481,21,343,triangle-down,ncdaction.dat,324,1374868622,0.9446,111,26,39,65
1685,NadiaSroy,,followers,/home/usnish/twitter_ypcdn/img/279125999.jpg,0.4094,14,669,triangle-down,ncdaction.dat,342,279125999,0.5112,482,87,112,199
490,weareadnep,,followers,/home/usnish/twitter_ypcdn/img/795896322.png,0.1613,3,222,triangle-down,ncdaction.dat,186,795896322,0.8378,826,7,16,23
51,GwenParadise,,followers,/home/usnish/twitter_ypcdn/img/329764652.jpg,0.099,3,683,triangle-down,ncdaction.dat,303,329764652,0.4436,152,2,3,5
195,GlobeMedCornell,,followers,/home/usnish/twitter_ypcdn/img/216130197.jpg,0.3182,7,135,triangle-up,ncdaction.dat,220,216130197,1.6296,541,26,11,37
1793,Kelley_Hussey,,followers,/home/usnish/twitter_ypcdn/img/2591687844.jpg,0.2941,1,118,triangle-down,ncdaction.dat,34,2591687844,0.2881,67,4,22,26
3867,TealeGordon,,followers,/home/usnish/twitter_ypcdn/img/307304009.jpg,0.0,0,194,triangle-down,ncdaction.dat,66,307304009,0.3402,121,1,17,18
3639,PrometheusSEO,,followers,/home/usnish/twitter_ypcdn/img/4643964633.jpg,0.1535,20,4992,triangle-down,ncdaction.dat,1303,4643964633,0.261,85,0,7,7
3541,nooorwaleeed,,followers,/home/usnish/twitter_ypcdn/img/762944953358159872.jpg,0.0,0,59,triangle-down,ncdaction.dat,11,762944953358159872,0.1864,5,0,4,4
54,malini_aisola,,followers,/home/usnish/twitter_ypcdn/img/25587136.jpg,0.3092,26,959,triangle-down,ncdaction.dat,841,25587136,0.877,88,33,58,91
1177,Ibafound,,followers,/home/usnish/twitter_ypcdn/img/1299556837.jpg,0.0811,3,1398,triangle-down,ncdaction.dat,370,1299556837,0.2647,473,3,17,20
3270,ShingaiGwatidzo,,followers,/home/usnish/twitter_ypcdn/img/755127361746636809.jpg,1.2766,6,68,triangle-down,ncdaction.dat,47,755127361746636809,0.6912,54,2,7,9
1648,NTRPsoriasis,,followers,/home/usnish/twitter_ypcdn/img/2458683901.png,0.1246,12,1537,triangle-down,ncdaction.dat,963,2458683901,0.6265,75,3,4,7
2972,sciencethedata,,followers,/home/usnish/twitter_ypcdn/img/172686958.jpg,0.881,37,570,triangle-down,ncdaction.dat,420,172686958,0.7368,345,3,14,17
2013,BTSMed,,followers,/home/usnish/twitter_ypcdn/img/2881669657.jpg,0.1628,12,1877,triangle-down,ncdaction.dat,737,2881669657,0.3926,651,8,49,57
1513,alicejatkins,,followers,/home/usnish/twitter_ypcdn/img/2188849513.png,0.0,0,335,triangle-down,ncdaction.dat,13,2188849513,0.0388,0,0,29,29
3320,CBN9,,followers,/home/usnish/twitter_ypcdn/img/128645668.jpg,0.2524,13,1350,triangle-down,ncdaction.dat,515,128645668,0.3815,2258,2,20,22
1096,Amy_K_Rogers,,followers,/home/usnish/twitter_ypcdn/img/1925103900.jpg,0.0,0,60,triangle-down,ncdaction.dat,11,1925103900,0.1833,4,1,9,10
1576,Gamaroyal,,followers,/home/usnish/twitter_ypcdn/img/157652109.jpg,0.0778,9,2570,triangle-down,ncdaction.dat,1157,157652109,0.4502,748,3,12,15
97,CHeartLink,,followers,/home/usnish/twitter_ypcdn/img/21342538.png,0.33,90,2823,triangle-down,ncdaction.dat,2727,21342538,0.966,2377,81,148,229
3545,MaijaLebel,,followers,/home/usnish/twitter_ypcdn/img/755809130191974400.jpg,0.0,0,128,triangle-down,ncdaction.dat,32,755809130191974400,0.25,14,4,23,27
1500,NCDYouthVoices,,followers,/home/usnish/twitter_ypcdn/img/2383026012.jpg,0.2062,2,161,triangle-down,ncdaction.dat,97,2383026012,0.6025,125,61,84,145
1199,OPCAustralia,,followers,/home/usnish/twitter_ypcdn/img/256348056.png,0.2,102,1139,triangle-up,ncdaction.dat,5099,256348056,4.4767,3495,450,160,610
1710,Stage_4_Warrior,,followers,/home/usnish/twitter_ypcdn/img/33354870.jpg,0.2169,32,1969,triangle-down,ncdaction.dat,1475,33354870,0.7491,850,5,26,31
3543,FaridahHabib,,followers,/home/usnish/twitter_ypcdn/img/30383888.jpg,0.9906,42,733,triangle-down,ncdaction.dat,424,30383888,0.5784,5742,1,6,7
2986,switchboxben,,followers,/home/usnish/twitter_ypcdn/img/315564269.jpg,0.9263,171,4997,triangle-down,ncdaction.dat,1846,315564269,0.3694,9771,6,18,24
4057,Far_Ref,,followers,/home/usnish/twitter_ypcdn/img/757764592009293824.png,0.0,0,110,triangle-down,ncdaction.dat,1,757764592009293824,0.0091,17,0,8,8
1497,JPartarrieu,,followers,/home/usnish/twitter_ypcdn/img/416095845.png,1.6973,83,1916,triangle-down,ncdaction.dat,489,416095845,0.2552,7388,9,44,53
3605,GlobalOncYP,,followers,/home/usnish/twitter_ypcdn/img/2809332309.png,0.25,1,524,triangle-down,ncdaction.dat,40,2809332309,0.0763,21,10,120,130
2970,krishnansuneeta,,followers,/home/usnish/twitter_ypcdn/img/2937063900.jpg,0.6329,25,168,triangle-up,ncdaction.dat,395,2937063900,2.3512,1085,44,30,74
2087,NormiBM,,followers,/home/usnish/twitter_ypcdn/img/1096561350.jpg,0.0,0,1918,triangle-down,ncdaction.dat,280,1096561350,0.146,396,0,3,3
1921,sudesh_uos,,followers,/home/usnish/twitter_ypcdn/img/1228845672.jpg,0.0,0,54,triangle-down,ncdaction.dat,21,1228845672,0.3889,2,2,11,13
834,stopncd,,followers,/home/usnish/twitter_ypcdn/img/1387605974.png,0.0,0,20,triangle-down,ncdaction.dat,10,1387605974,0.5,26,5,8,13
1947,asoka3332,,followers,/home/usnish/twitter_ypcdn/img/2785282444.jpg,0.0,0,661,triangle-down,ncdaction.dat,35,2785282444,0.053,185,0,26,26
2247,CCHHealth,,followers,/home/usnish/twitter_ypcdn/img/2394802430.jpg,0.355,35,2071,triangle-down,ncdaction.dat,986,2394802430,0.4761,1619,20,81,101
1060,EastTimorHearts,,followers,/home/usnish/twitter_ypcdn/img/952706449.jpg,0.5556,28,816,triangle-down,ncdaction.dat,504,952706449,0.6176,1569,13,29,42
2314,21_festival,,followers,/home/usnish/twitter_ypcdn/img/3145529096.png,0.4101,31,651,triangle-up,ncdaction.dat,756,3145529096,1.1613,1070,148,111,259
2537,jilliannec,,followers,/home/usnish/twitter_ypcdn/img/33221788.jpg,0.6768,138,2302,triangle-down,ncdaction.dat,2039,33221788,0.8858,4487,0,7,7
2985,NovartisFDN,,followers,/home/usnish/twitter_ypcdn/img/3297834192.png,0.6819,146,641,triangle-up,ncdaction.dat,2141,3297834192,3.3401,2938,145,85,230
136,onehealthntd,,followers,/home/usnish/twitter_ypcdn/img/355434242.jpg,0.3066,21,1923,triangle-down,ncdaction.dat,685,355434242,0.3562,1625,67,94,161
1231,twinesocial,,followers,/home/usnish/twitter_ypcdn/img/1429387459.jpg,0.481,85,1921,triangle-down,ncdaction.dat,1767,1429387459,0.9198,3724,4,3,7
